LineId,Type,Time,Content,EventId,EventTemplate
374,USER_ACCT,1642771021.827:741,"pid=14930 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
375,CRED_ACQ,1642771021.827:742,"pid=14930 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
376,LOGIN,1642771021.831:743,pid=14930 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=109 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
377,USER_START,1642771021.831:744,"pid=14930 uid=0 auid=0 ses=109 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
378,CRED_DISP,1642771021.835:745,"pid=14930 uid=0 auid=0 ses=109 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
379,USER_END,1642771021.835:746,"pid=14930 uid=0 auid=0 ses=109 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
380,USER_ACCT,1642772341.855:747,"pid=14935 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
381,CRED_ACQ,1642772341.855:748,"pid=14935 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
382,LOGIN,1642772341.855:749,pid=14935 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=110 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
383,USER_START,1642772341.859:750,"pid=14935 uid=0 auid=0 ses=110 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
384,CRED_DISP,1642772341.863:751,"pid=14935 uid=0 auid=0 ses=110 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
385,USER_END,1642772341.871:752,"pid=14935 uid=0 auid=0 ses=110 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
386,SERVICE_START,1642772352.643:753,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
387,SERVICE_STOP,1642772352.643:754,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
388,USER_ACCT,1642774000.731:755,"pid=15014 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""jhall"" exe=""/usr/sbin/sshd"" hostname=172.19.131.174 addr=172.19.131.174 terminal=ssh res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
389,CRED_ACQ,1642774000.743:756,"pid=15014 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""jhall"" exe=""/usr/sbin/sshd"" hostname=172.19.131.174 addr=172.19.131.174 terminal=ssh res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
390,LOGIN,1642774000.743:757,pid=15014 uid=0 old-auid=4294967295 auid=1002 tty=(none) old-ses=4294967295 ses=111 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
391,USER_ACCT,1642774000.779:758,"pid=15016 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""jhall"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
392,CRED_ACQ,1642774000.779:759,"pid=15016 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""jhall"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
393,LOGIN,1642774000.779:760,pid=15016 uid=0 old-auid=4294967295 auid=1002 tty=(none) old-ses=4294967295 ses=112 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
394,USER_START,1642774000.779:761,"pid=15016 uid=0 auid=1002 ses=112 msg='op=PAM:session_open acct=""jhall"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
395,SERVICE_START,1642774000.835:762,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user@1002 comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
396,USER_START,1642774001.755:763,"pid=15014 uid=0 auid=1002 ses=111 msg='op=PAM:session_open acct=""jhall"" exe=""/usr/sbin/sshd"" hostname=172.19.131.174 addr=172.19.131.174 terminal=ssh res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
397,CRED_ACQ,1642774001.763:764,"pid=15130 uid=0 auid=1002 ses=111 msg='op=PAM:setcred acct=""jhall"" exe=""/usr/sbin/sshd"" hostname=172.19.131.174 addr=172.19.131.174 terminal=ssh res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
398,USER_LOGIN,1642774001.811:765,"pid=15014 uid=0 auid=1002 ses=111 msg='op=login id=1002 exe=""/usr/sbin/sshd"" hostname=172.19.131.174 addr=172.19.131.174 terminal=/dev/pts/0 res=success'",E7,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=<*> id=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
399,USER_ACCT,1642774141.894:766,"pid=15153 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
400,CRED_ACQ,1642774141.898:767,"pid=15153 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
401,LOGIN,1642774141.898:768,pid=15153 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=113 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
402,USER_START,1642774141.902:769,"pid=15153 uid=0 auid=0 ses=113 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
403,CRED_DISP,1642774141.906:770,"pid=15153 uid=0 auid=0 ses=113 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
404,USER_END,1642774141.906:771,"pid=15153 uid=0 auid=0 ses=113 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
405,SERVICE_START,1642774152.626:772,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
406,SERVICE_STOP,1642774152.626:773,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
407,USER_ACCT,1642774621.920:774,"pid=15227 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
408,CRED_ACQ,1642774621.920:775,"pid=15227 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
409,LOGIN,1642774621.920:776,pid=15227 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=114 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
410,USER_START,1642774621.924:777,"pid=15227 uid=0 auid=0 ses=114 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
411,CRED_DISP,1642774621.928:778,"pid=15227 uid=0 auid=0 ses=114 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
412,USER_END,1642774621.928:779,"pid=15227 uid=0 auid=0 ses=114 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
413,USER_ACCT,1642775941.956:780,"pid=15234 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
414,CRED_ACQ,1642775941.956:781,"pid=15234 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
415,LOGIN,1642775941.956:782,pid=15234 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=115 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
416,USER_START,1642775941.960:783,"pid=15234 uid=0 auid=0 ses=115 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
417,CRED_DISP,1642775941.964:784,"pid=15234 uid=0 auid=0 ses=115 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
418,USER_END,1642775941.964:785,"pid=15234 uid=0 auid=0 ses=115 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
419,SERVICE_START,1642775952.640:786,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
420,SERVICE_STOP,1642775952.640:787,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
421,USER_ACCT,1642777741.991:788,"pid=15314 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
422,CRED_ACQ,1642777741.995:789,"pid=15314 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
423,LOGIN,1642777741.995:790,pid=15314 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=116 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
424,USER_START,1642777741.999:791,"pid=15314 uid=0 auid=0 ses=116 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
425,CRED_DISP,1642777742.003:792,"pid=15314 uid=0 auid=0 ses=116 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
426,USER_END,1642777742.007:793,"pid=15314 uid=0 auid=0 ses=116 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
427,SERVICE_START,1642777752.619:794,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
428,SERVICE_STOP,1642777752.619:795,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
429,USER_ACCT,1642778221.014:796,"pid=15387 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
430,CRED_ACQ,1642778221.018:797,"pid=15387 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
431,LOGIN,1642778221.018:798,pid=15387 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=117 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
432,USER_START,1642778221.022:799,"pid=15387 uid=0 auid=0 ses=117 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
433,CRED_DISP,1642778221.026:800,"pid=15387 uid=0 auid=0 ses=117 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
434,USER_END,1642778221.026:801,"pid=15387 uid=0 auid=0 ses=117 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
435,USER_ACCT,1642779541.046:802,"pid=15398 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
436,CRED_ACQ,1642779541.050:803,"pid=15398 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
437,LOGIN,1642779541.050:804,pid=15398 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=118 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
438,USER_START,1642779541.054:805,"pid=15398 uid=0 auid=0 ses=118 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
439,CRED_DISP,1642779541.058:806,"pid=15398 uid=0 auid=0 ses=118 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
440,USER_END,1642779541.058:807,"pid=15398 uid=0 auid=0 ses=118 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
441,SERVICE_START,1642779552.630:808,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
442,SERVICE_STOP,1642779552.630:809,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
443,SERVICE_START,1642781340.821:810,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
444,SERVICE_STOP,1642781340.821:811,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
445,USER_ACCT,1642781341.077:812,"pid=15594 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
446,CRED_ACQ,1642781341.077:813,"pid=15594 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
447,LOGIN,1642781341.077:814,pid=15594 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=119 res=1,E3,pid=<*> uid=<*> old-auid=<*> auid=<*> tty=<*> old-ses=<*> ses=<*> res=<*>
448,USER_START,1642781341.077:815,"pid=15594 uid=0 auid=0 ses=119 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
449,CRED_DISP,1642781341.081:816,"pid=15594 uid=0 auid=0 ses=119 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
450,USER_END,1642781341.081:817,"pid=15594 uid=0 auid=0 ses=119 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",E1,pid=<*> uid=<*> auid=<*> ses=<*> msg='op=PAM:<*> acct=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
451,SERVICE_START,1642781487.667:818,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
452,SERVICE_STOP,1642781487.667:819,"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",E2,pid=<*> uid=<*> auid=<*> ses=<*> msg='unit=<*> comm=<*> exe=<*> hostname=<*> addr=<*> terminal=<*> res=<*>'
